school_id,school_name,school_disability,disability_percent,esl,esl_percent,poverty,poverty_percent
02M305,"Urban Assembly Academy of Government and Law, The",62,0.2,11,0.0,271,0.8
02M305,"Urban Assembly Academy of Government and Law, The",78,0.2,14,0.0,264,0.8
02M305,"Urban Assembly Academy of Government and Law, The",74,0.2,16,0.1,265,0.8
02M305,"Urban Assembly Academy of Government and Law, The",67,0.2,17,0.1,260,0.8
02M308,Lower Manhattan Arts Academy,100,0.3,17,0.0,223,0.6
02M308,Lower Manhattan Arts Academy,115,0.3,16,0.0,240,0.6
02M308,Lower Manhattan Arts Academy,111,0.3,14,0.0,212,0.6
02M308,Lower Manhattan Arts Academy,123,0.3,16,0.0,204,0.6
02M308,Lower Manhattan Arts Academy,113,0.3,21,0.1,242,0.7
02M312,New York City Lab Middle School for Collaborative,86,0.2,2,0.0,186,0.3
02M312,New York City Lab Middle School for Collaborative,83,0.1,2,0.0,193,0.3
02M312,New York City Lab Middle School for Collaborative,84,0.2,4,0.0,159,0.3
02M312,New York City Lab Middle School for Collaborative,83,0.2,6,0.0,164,0.3
02M312,New York City Lab Middle School for Collaborative,91,0.2,8,0.0,212,0.4
02M313,"James Baldwin School, The: A School for Expedition",37,0.1,15,0.1,189,0.7
02M313,"James Baldwin School, The: A School for Expedition",43,0.2,18,0.1,198,0.8
02M313,"James Baldwin School, The: A School for Expedition",50,0.2,16,0.1,202,0.8
02M313,"James Baldwin School, The: A School for Expedition",53,0.2,20,0.1,197,0.7
02M313,"James Baldwin School, The: A School for Expedition",69,0.3,16,0.1,208,0.8
02M316,"Urban Assembly School of Business for Young Women,",83,0.2,17,0.0,345,0.8
02M316,"Urban Assembly School of Business for Young Women,",75,0.2,18,0.0,330,0.8
02M316,"Urban Assembly School of Business for Young Women,",72,0.2,18,0.1,301,0.8
02M316,"Urban Assembly School of Business for Young Women,",39,0.1,9,0.0,222,0.8
02M316,"Urban Assembly School of Business for Young Women,",38,0.2,12,0.1,191,0.8
02M340,Sixth Avenue Elementary School,10,0.1,0,0.0,5,0.1
02M340,Sixth Avenue Elementary School,25,0.2,0,0.0,17,0.1
02M340,Sixth Avenue Elementary School,34,0.2,3,0.0,13,0.1
02M340,Sixth Avenue Elementary School,44,0.2,3,0.0,27,0.1
02M343,The Peck Slip School,16,0.1,2,0.0,10,0.1
02M343,The Peck Slip School,27,0.2,9,0.1,12,0.1
02M343,The Peck Slip School,53,0.2,13,0.0,35,0.1
02M343,The Peck Slip School,64,0.2,8,0.0,27,0.1
02M343,The Peck Slip School,75,0.2,11,0.0,41,0.1
02M347,The 47 American Sign Language & English Lower Scho,115,0.5,15,0.1,146,0.7
02M347,The 47 American Sign Language & English Lower Scho,94,0.5,17,0.1,137,0.7
02M347,The 47 American Sign Language & English Lower Scho,111,0.6,12,0.1,127,0.7
02M347,The 47 American Sign Language & English Lower Scho,107,0.5,9,0.0,125,0.6
02M347,The 47 American Sign Language & English Lower Scho,103,0.5,51,0.3,122,0.6
02M374,Gramercy Arts High School,85,0.2,17,0.0,393,0.7
02M374,Gramercy Arts High School,93,0.2,11,0.0,385,0.7
02M374,Gramercy Arts High School,95,0.2,11,0.0,388,0.7
02M374,Gramercy Arts High School,81,0.2,7,0.0,424,0.8
02M374,Gramercy Arts High School,81,0.2,8,0.0,402,0.8
02M376,NYC iSchool,60,0.1,2,0.0,199,0.5
02M376,NYC iSchool,57,0.1,1,0.0,203,0.5
02M376,NYC iSchool,68,0.1,2,0.0,194,0.4
02M376,NYC iSchool,61,0.1,2,0.0,170,0.4
02M376,NYC iSchool,64,0.1,5,0.0,180,0.4
02M391,District 2 Pre-K Center,17,0.1,0,0.0,46,0.2
02M391,District 2 Pre-K Center,22,0.1,0,0.0,41,0.1
02M391,District 2 Pre-K Center,21,0.1,0,0.0,37,0.1
02M392,MANHATTAN BUSINESS ACADEMY,72,0.2,30,0.1,353,0.8
02M392,MANHATTAN BUSINESS ACADEMY,80,0.2,24,0.1,339,0.8
02M392,MANHATTAN BUSINESS ACADEMY,76,0.2,22,0.1,349,0.8
02M392,MANHATTAN BUSINESS ACADEMY,87,0.2,30,0.1,371,0.9
02M392,MANHATTAN BUSINESS ACADEMY,89,0.2,32,0.1,381,0.9
02M393,Business Of Sports School,95,0.2,25,0.1,274,0.7
02M393,Business Of Sports School,100,0.2,33,0.1,280,0.6
02M393,Business Of Sports School,104,0.2,30,0.1,278,0.6
02M393,Business Of Sports School,112,0.2,38,0.1,296,0.7
02M393,Business Of Sports School,108,0.3,36,0.1,312,0.7
02M394,Emma Lazarus High School,0,0.0,194,0.9,213,1.0
02M394,Emma Lazarus High School,0,0.0,181,0.8,221,1.0
02M394,Emma Lazarus High School,0,0.0,199,0.7,249,0.9
02M394,Emma Lazarus High School,0,0.0,247,0.8,290,0.9
02M394,Emma Lazarus High School,0,0.0,237,0.8,284,1.0
02M397,Spruce Street School,48,0.1,9,0.0,30,0.1
02M397,Spruce Street School,60,0.1,7,0.0,39,0.1
02M397,Spruce Street School,66,0.1,9,0.0,49,0.1
02M397,Spruce Street School,78,0.2,14,0.0,63,0.1
02M397,Spruce Street School,91,0.2,16,0.0,71,0.1
02M399,The High School For Language And Diplomacy,65,0.2,57,0.2,313,0.9
02M399,The High School For Language And Diplomacy,76,0.2,53,0.1,375,0.9
02M399,The High School For Language And Diplomacy,78,0.2,45,0.1,373,0.8
02M399,The High School For Language And Diplomacy,64,0.2,42,0.1,308,0.8
02M399,The High School For Language And Diplomacy,54,0.2,46,0.1,253,0.8
02M400,High School for Environmental Studies,210,0.2,99,0.1,1013,0.8
02M400,High School for Environmental Studies,216,0.2,93,0.1,968,0.7
02M400,High School for Environmental Studies,214,0.2,103,0.1,961,0.8
02M400,High School for Environmental Studies,217,0.2,95,0.1,975,0.8
02M400,High School for Environmental Studies,224,0.2,100,0.1,967,0.8
02M407,Institute for Collaborative Education,31,0.1,2,0.0,112,0.2
02M407,Institute for Collaborative Education,35,0.1,0,0.0,91,0.2
02M407,Institute for Collaborative Education,36,0.1,0,0.0,88,0.2
02M407,Institute for Collaborative Education,47,0.1,1,0.0,101,0.2
02M407,Institute for Collaborative Education,52,0.1,4,0.0,123,0.3
02M408,Professional Performing Arts High School,37,0.1,1,0.0,173,0.3
02M408,Professional Performing Arts High School,60,0.1,1,0.0,179,0.3
02M408,Professional Performing Arts High School,67,0.1,1,0.0,188,0.3
02M408,Professional Performing Arts High School,80,0.1,0,0.0,158,0.3
02M408,Professional Performing Arts High School,84,0.1,1,0.0,206,0.4
02M411,Baruch College Campus High School,25,0.1,0,0.0,290,0.7
02M411,Baruch College Campus High School,45,0.1,1,0.0,269,0.6
02M411,Baruch College Campus High School,60,0.1,1,0.0,226,0.5
02M411,Baruch College Campus High School,68,0.2,2,0.0,190,0.4
02M411,Baruch College Campus High School,73,0.2,2,0.0,192,0.4
02M412,N.Y.C. Lab School for Collaborative Studies,92,0.2,4,0.0,220,0.4
02M412,N.Y.C. Lab School for Collaborative Studies,88,0.1,1,0.0,210,0.4
02M412,N.Y.C. Lab School for Collaborative Studies,87,0.2,1,0.0,170,0.3
02M412,N.Y.C. Lab School for Collaborative Studies,95,0.2,2,0.0,151,0.3
02M412,N.Y.C. Lab School for Collaborative Studies,97,0.2,4,0.0,143,0.3
02M413,School of the Future High School,106,0.1,4,0.0,279,0.4
02M413,School of the Future High School,108,0.2,5,0.0,269,0.4
02M413,School of the Future High School,137,0.2,6,0.0,270,0.4
02M413,School of the Future High School,154,0.2,8,0.0,257,0.3
02M413,School of the Future High School,157,0.2,13,0.0,292,0.4
02M414,N.Y.C. Museum School,32,0.1,5,0.0,349,0.8
02M414,N.Y.C. Museum School,36,0.1,3,0.0,343,0.7
02M414,N.Y.C. Museum School,36,0.1,3,0.0,336,0.8
02M414,N.Y.C. Museum School,48,0.1,6,0.0,329,0.7
02M414,N.Y.C. Museum School,77,0.2,6,0.0,299,0.7
02M416,Eleanor Roosevelt High School,17,0.0,3,0.0,134,0.3
02M416,Eleanor Roosevelt High School,32,0.1,0,0.0,133,0.2
02M416,Eleanor Roosevelt High School,43,0.1,1,0.0,121,0.2
02M416,Eleanor Roosevelt High School,62,0.1,0,0.0,117,0.2
02M416,Eleanor Roosevelt High School,78,0.1,0,0.0,115,0.2
02M418,Millennium High School,56,0.1,1,0.0,267,0.4
02M418,Millennium High School,62,0.1,3,0.0,287,0.4
02M418,Millennium High School,68,0.1,5,0.0,287,0.4
02M418,Millennium High School,78,0.1,8,0.0,292,0.4
02M418,Millennium High School,81,0.1,6,0.0,310,0.5
02M419,Landmark High School,91,0.2,63,0.2,352,0.9
02M419,Landmark High School,87,0.2,37,0.1,314,0.9
02M419,Landmark High School,91,0.2,28,0.1,318,0.9
02M419,Landmark High School,90,0.2,26,0.1,329,0.9
02M419,Landmark High School,81,0.2,23,0.1,307,0.9
02M420,High School for Health Professions and Human Servi,220,0.1,88,0.1,1099,0.6
02M420,High School for Health Professions and Human Servi,207,0.1,71,0.0,1086,0.7
02M420,High School for Health Professions and Human Servi,221,0.1,107,0.1,1098,0.6
02M420,High School for Health Professions and Human Servi,237,0.1,120,0.1,1160,0.6
02M420,High School for Health Professions and Human Servi,237,0.1,99,0.1,1281,0.7
02M422,Quest to Learn,133,0.3,12,0.0,201,0.4
02M422,Quest to Learn,176,0.3,13,0.0,239,0.4
02M422,Quest to Learn,215,0.3,19,0.0,306,0.5
02M422,Quest to Learn,211,0.3,17,0.0,348,0.5
02M422,Quest to Learn,175,0.3,16,0.0,401,0.7
02M425,Leadership and Public Service High School,128,0.2,44,0.1,540,0.8
02M425,Leadership and Public Service High School,142,0.2,47,0.1,530,0.8
02M425,Leadership and Public Service High School,133,0.2,45,0.1,510,0.7
02M425,Leadership and Public Service High School,114,0.2,36,0.1,560,0.9
02M425,Leadership and Public Service High School,97,0.2,27,0.1,425,0.8
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,16,0.1,256,0.8,280,0.9
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,11,0.0,262,0.8,285,0.9
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,13,0.0,215,0.7,268,0.9
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,22,0.1,214,0.7,272,0.9
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,19,0.1,174,0.6,245,0.9
02M432,Murray Hill Academy,83,0.3,19,0.1,246,0.8
02M432,Murray Hill Academy,73,0.3,11,0.0,226,0.8
02M432,Murray Hill Academy,66,0.2,10,0.0,238,0.8
02M432,Murray Hill Academy,82,0.3,17,0.1,251,0.8
02M432,Murray Hill Academy,76,0.2,18,0.1,263,0.8
02M437,Hudson High School of Learning Technologies,94,0.2,41,0.1,352,0.8
02M437,Hudson High School of Learning Technologies,107,0.2,42,0.1,392,0.8
02M437,Hudson High School of Learning Technologies,110,0.2,46,0.1,415,0.8
02M437,Hudson High School of Learning Technologies,116,0.2,45,0.1,422,0.9
02M437,Hudson High School of Learning Technologies,117,0.2,47,0.1,399,0.8
02M438,International High School at Union Square,16,0.0,305,0.9,296,0.9
02M438,International High School at Union Square,17,0.0,305,0.9,310,0.9
02M438,International High School at Union Square,13,0.0,297,0.8,318,0.9
02M438,International High School at Union Square,12,0.0,303,0.8,322,0.9
02M438,International High School at Union Square,12,0.0,301,0.8,286,0.8
02M439,Manhattan Village Academy,41,0.1,16,0.0,312,0.8
02M439,Manhattan Village Academy,47,0.1,11,0.0,315,0.8
02M439,Manhattan Village Academy,62,0.1,5,0.0,326,0.7
02M439,Manhattan Village Academy,65,0.2,7,0.0,329,0.8
02M439,Manhattan Village Academy,71,0.2,8,0.0,352,0.8
02M442,"Ballet Tech, NYC Public School for Dance",4,0.0,2,0.0,92,0.6
02M442,"Ballet Tech, NYC Public School for Dance",3,0.0,1,0.0,95,0.6
02M442,"Ballet Tech, NYC Public School for Dance",5,0.0,0,0.0,85,0.6
02M442,"Ballet Tech, NYC Public School for Dance",5,0.0,3,0.0,83,0.6
02M442,"Ballet Tech, NYC Public School for Dance",6,0.0,2,0.0,75,0.5
02M449,Vanguard High School,101,0.2,28,0.1,362,0.8
02M449,Vanguard High School,106,0.2,38,0.1,367,0.8
02M449,Vanguard High School,102,0.2,29,0.1,341,0.7
02M449,Vanguard High School,109,0.2,22,0.0,350,0.8
02M449,Vanguard High School,106,0.2,16,0.0,360,0.8
02M459,Manhattan International High School,9,0.0,256,0.8,207,0.6
02M459,Manhattan International High School,14,0.0,263,0.8,205,0.6
02M459,Manhattan International High School,14,0.0,230,0.7,180,0.5
02M459,Manhattan International High School,13,0.0,236,0.7,161,0.5
02M459,Manhattan International High School,9,0.0,231,0.7,278,0.8
02M475,Stuyvesant High School,24,0.0,2,0.0,1555,0.5
02M475,Stuyvesant High School,17,0.0,2,0.0,1500,0.5
02M475,Stuyvesant High School,18,0.0,0,0.0,1434,0.4
02M475,Stuyvesant High School,20,0.0,1,0.0,1526,0.5
02M475,Stuyvesant High School,14,0.0,0,0.0,1477,0.4
02M489,High School of Economics and Finance,115,0.1,61,0.1,610,0.8
02M489,High School of Economics and Finance,114,0.1,48,0.1,632,0.8
02M489,High School of Economics and Finance,139,0.2,39,0.1,586,0.8
02M489,High School of Economics and Finance,141,0.2,42,0.1,596,0.8
02M489,High School of Economics and Finance,147,0.2,48,0.1,592,0.8
02M500,Unity Center for Urban Technologies,67,0.3,20,0.1,232,0.9
02M500,Unity Center for Urban Technologies,68,0.2,19,0.1,254,0.9
02M500,Unity Center for Urban Technologies,76,0.3,23,0.1,265,0.9
02M500,Unity Center for Urban Technologies,73,0.3,23,0.1,238,0.9
02M500,Unity Center for Urban Technologies,63,0.2,20,0.1,227,0.9
02M507,Urban Assembly Gateway School for Technology,68,0.2,13,0.0,259,0.7
02M507,Urban Assembly Gateway School for Technology,90,0.2,10,0.0,329,0.7
02M507,Urban Assembly Gateway School for Technology,86,0.2,14,0.0,338,0.7
02M507,Urban Assembly Gateway School for Technology,92,0.2,16,0.0,262,0.6
02M507,Urban Assembly Gateway School for Technology,98,0.2,10,0.0,253,0.6
02M519,Talent Unlimited High School,33,0.1,0,0.0,315,0.6
02M519,Talent Unlimited High School,44,0.1,1,0.0,276,0.5
02M519,Talent Unlimited High School,56,0.1,1,0.0,276,0.5
02M519,Talent Unlimited High School,74,0.1,2,0.0,246,0.5
02M519,Talent Unlimited High School,73,0.2,3,0.0,264,0.6
02M520,Murry Bergtraum High School for Business Careers,238,0.2,169,0.1,1067,0.7
02M520,Murry Bergtraum High School for Business Careers,197,0.2,104,0.1,708,0.7
02M520,Murry Bergtraum High School for Business Careers,140,0.2,65,0.1,433,0.7
02M520,Murry Bergtraum High School for Business Careers,97,0.2,35,0.1,314,0.8
02M520,Murry Bergtraum High School for Business Careers,67,0.2,23,0.1,209,0.8
02M527,P.S. 527 - East Side School for Social Action,24,0.3,1,0.0,17,0.2
02M527,P.S. 527 - East Side School for Social Action,31,0.2,1,0.0,26,0.2
02M527,P.S. 527 - East Side School for Social Action,38,0.2,2,0.0,25,0.1
02M527,P.S. 527 - East Side School for Social Action,42,0.1,7,0.0,50,0.2
02M527,P.S. 527 - East Side School for Social Action,55,0.1,18,0.0,62,0.2
02M529,Jacqueline Kennedy Onassis High School,131,0.2,68,0.1,568,0.8
02M529,Jacqueline Kennedy Onassis High School,126,0.2,40,0.1,529,0.8
02M529,Jacqueline Kennedy Onassis High School,111,0.2,47,0.1,492,0.8
02M529,Jacqueline Kennedy Onassis High School,114,0.2,56,0.1,473,0.7
02M529,Jacqueline Kennedy Onassis High School,104,0.2,58,0.1,451,0.8
02M531,Repertory Company High School for Theatre Arts,21,0.1,4,0.0,182,0.8
02M531,Repertory Company High School for Theatre Arts,31,0.1,9,0.0,196,0.8
02M531,Repertory Company High School for Theatre Arts,37,0.1,4,0.0,186,0.8
02M531,Repertory Company High School for Theatre Arts,40,0.2,3,0.0,169,0.7
02M531,Repertory Company High School for Theatre Arts,42,0.2,1,0.0,168,0.7
02M533,Union Square Academy for Health Sciences,36,0.2,29,0.1,191,0.9
02M533,Union Square Academy for Health Sciences,46,0.1,33,0.1,250,0.8
02M533,Union Square Academy for Health Sciences,59,0.1,32,0.1,335,0.8
02M533,Union Square Academy for Health Sciences,59,0.1,27,0.1,316,0.8
02M533,Union Square Academy for Health Sciences,66,0.2,29,0.1,333,0.8
02M534,Harvest Collegiate High School,53,0.2,6,0.0,144,0.6
02M534,Harvest Collegiate High School,81,0.2,7,0.0,210,0.6
02M534,Harvest Collegiate High School,113,0.2,8,0.0,269,0.6
02M534,Harvest Collegiate High School,133,0.3,8,0.0,247,0.5
02M534,Harvest Collegiate High School,134,0.3,9,0.0,315,0.6
02M542,Manhattan Bridges High School,14,0.0,350,0.6,426,0.8
02M542,Manhattan Bridges High School,12,0.0,281,0.5,396,0.7
02M542,Manhattan Bridges High School,19,0.0,232,0.5,365,0.7
02M542,Manhattan Bridges High School,26,0.0,245,0.5,360,0.7
02M542,Manhattan Bridges High School,22,0.0,250,0.5,427,0.8
02M543,New Design High School,108,0.2,18,0.0,334,0.8
02M543,New Design High School,117,0.3,24,0.1,300,0.7
02M543,New Design High School,104,0.2,26,0.1,294,0.7
02M543,New Design High School,111,0.3,25,0.1,287,0.7
02M543,New Design High School,116,0.3,22,0.1,342,0.8
02M544,Independence High School,37,0.1,18,0.1,271,0.8
02M544,Independence High School,39,0.1,14,0.0,277,0.9
02M544,Independence High School,48,0.2,14,0.0,263,0.8
02M544,Independence High School,44,0.1,22,0.1,281,0.8
02M544,Independence High School,70,0.2,27,0.1,307,0.9
02M545,High School for Dual Language and Asian Studies,10,0.0,147,0.4,370,0.9
02M545,High School for Dual Language and Asian Studies,8,0.0,98,0.2,369,0.9
02M545,High School for Dual Language and Asian Studies,9,0.0,41,0.1,373,0.9
02M545,High School for Dual Language and Asian Studies,11,0.0,47,0.1,339,0.9
02M545,High School for Dual Language and Asian Studies,12,0.0,48,0.1,344,0.9
02M546,Academy for Software Engineering,55,0.2,7,0.0,171,0.7
02M546,Academy for Software Engineering,82,0.2,8,0.0,254,0.7
02M546,Academy for Software Engineering,104,0.2,10,0.0,325,0.7
02M546,Academy for Software Engineering,110,0.2,20,0.0,335,0.7
02M546,Academy for Software Engineering,117,0.3,19,0.0,317,0.7
02M550,Liberty High School Academy for Newcomers,14,0.0,320,0.9,174,0.5
02M550,Liberty High School Academy for Newcomers,13,0.0,364,0.9,183,0.4
02M550,Liberty High School Academy for Newcomers,16,0.0,361,0.8,186,0.4
02M550,Liberty High School Academy for Newcomers,15,0.0,370,0.9,178,0.4
02M550,Liberty High School Academy for Newcomers,15,0.0,347,0.8,326,0.8
02M551,Urban Assembly New York Harbor School,80,0.2,18,0.0,298,0.7
02M551,Urban Assembly New York Harbor School,98,0.2,12,0.0,283,0.6
02M551,Urban Assembly New York Harbor School,105,0.2,5,0.0,261,0.6
02M551,Urban Assembly New York Harbor School,100,0.2,10,0.0,265,0.6
02M551,Urban Assembly New York Harbor School,116,0.2,14,0.0,286,0.5
02M560,High School M560 - City As School,77,0.1,18,0.0,383,0.6
02M560,High School M560 - City As School,101,0.2,15,0.0,407,0.6
02M560,High School M560 - City As School,116,0.2,20,0.0,356,0.6
02M560,High School M560 - City As School,124,0.2,21,0.0,287,0.5
02M560,High School M560 - City As School,125,0.2,19,0.0,394,0.6
02M565,Urban Academy Laboratory High School,8,0.1,3,0.0,79,0.5
02M565,Urban Academy Laboratory High School,9,0.1,1,0.0,75,0.5
02M565,Urban Academy Laboratory High School,8,0.1,0,0.0,88,0.6
02M565,Urban Academy Laboratory High School,18,0.1,0,0.0,91,0.5
02M565,Urban Academy Laboratory High School,22,0.1,0,0.0,92,0.6
02M570,Satellite Academy High School,35,0.1,9,0.0,225,0.9
02M570,Satellite Academy High School,43,0.2,12,0.0,235,0.9
02M570,Satellite Academy High School,57,0.2,14,0.1,232,0.9
02M570,Satellite Academy High School,53,0.2,15,0.1,217,0.8
02M570,Satellite Academy High School,64,0.2,13,0.0,222,0.7
02M575,Manhattan Comprehensive Night and Day High School,42,0.1,419,0.5,696,0.9
02M575,Manhattan Comprehensive Night and Day High School,40,0.1,347,0.5,646,0.9
02M575,Manhattan Comprehensive Night and Day High School,48,0.1,363,0.5,661,0.9
02M575,Manhattan Comprehensive Night and Day High School,57,0.1,389,0.5,646,0.8
02M575,Manhattan Comprehensive Night and Day High School,54,0.1,380,0.5,670,0.9
02M580,Richard R. Green High School of Teaching,155,0.3,33,0.1,501,0.8
02M580,Richard R. Green High School of Teaching,137,0.2,29,0.1,483,0.9
02M580,Richard R. Green High School of Teaching,119,0.2,25,0.0,437,0.8
02M580,Richard R. Green High School of Teaching,94,0.2,21,0.0,451,0.8
02M580,Richard R. Green High School of Teaching,91,0.2,22,0.0,418,0.8
02M586,Harvey Milk High School,11,0.1,1,0.0,64,0.9
02M586,Harvey Milk High School,15,0.2,0,0.0,53,0.8
02M586,Harvey Milk High School,26,0.4,3,0.0,50,0.8
02M586,Harvey Milk High School,30,0.4,3,0.0,60,0.8
02M586,Harvey Milk High School,24,0.4,4,0.1,58,0.9
02M600,The High School of Fashion Industries,208,0.1,43,0.0,1433,0.8
02M600,The High School of Fashion Industries,246,0.1,39,0.0,1458,0.8
02M600,The High School of Fashion Industries,285,0.2,46,0.0,1484,0.8
02M600,The High School of Fashion Industries,266,0.2,50,0.0,1391,0.8
02M600,The High School of Fashion Industries,264,0.2,51,0.0,1319,0.8
02M605,Humanities Preparatory Academy,22,0.1,6,0.0,153,0.7
02M605,Humanities Preparatory Academy,27,0.1,7,0.0,155,0.7
02M605,Humanities Preparatory Academy,33,0.2,9,0.0,155,0.7
02M605,Humanities Preparatory Academy,45,0.2,9,0.0,172,0.8
02M605,Humanities Preparatory Academy,43,0.2,8,0.0,191,0.8
02M615,Chelsea Career and Technical Education High School,85,0.2,19,0.0,362,0.8
02M615,Chelsea Career and Technical Education High School,84,0.2,12,0.0,386,0.9
02M615,Chelsea Career and Technical Education High School,82,0.2,7,0.0,377,0.9
02M615,Chelsea Career and Technical Education High School,84,0.2,15,0.0,386,0.9
02M615,Chelsea Career and Technical Education High School,84,0.2,17,0.0,378,0.9
02M630,Art and Design High School,217,0.2,19,0.0,991,0.7
02M630,Art and Design High School,246,0.2,18,0.0,1021,0.7
02M630,Art and Design High School,253,0.2,15,0.0,947,0.7
02M630,Art and Design High School,294,0.2,16,0.0,955,0.7
02M630,Art and Design High School,304,0.2,10,0.0,907,0.6
02M655,Life Sciences Secondary School,142,0.2,66,0.1,593,0.8
02M655,Life Sciences Secondary School,138,0.2,48,0.1,523,0.8
02M655,Life Sciences Secondary School,138,0.2,41,0.1,456,0.7
02M655,Life Sciences Secondary School,136,0.2,54,0.1,461,0.7
02M655,Life Sciences Secondary School,122,0.2,52,0.1,468,0.8
02M896,Lower Manhattan Community Middle School,102,0.3,37,0.1,241,0.7
02M896,Lower Manhattan Community Middle School,103,0.3,31,0.1,219,0.6
02M896,Lower Manhattan Community Middle School,108,0.3,30,0.1,216,0.6
02M896,Lower Manhattan Community Middle School,98,0.3,31,0.1,222,0.6
02M896,Lower Manhattan Community Middle School,106,0.3,24,0.1,221,0.6
02M933,City Knoll Middle School,29,0.4,5,0.1,57,0.7
02M933,City Knoll Middle School,45,0.3,12,0.1,107,0.7
02M933,City Knoll Middle School,83,0.3,20,0.1,185,0.7
02M933,City Knoll Middle School,71,0.3,20,0.1,175,0.7
03M009,P.S. 009 Sarah Anderson,95,0.1,30,0.0,148,0.2
03M009,P.S. 009 Sarah Anderson,101,0.2,22,0.0,141,0.2
03M009,P.S. 009 Sarah Anderson,104,0.2,17,0.0,124,0.2
03M009,P.S. 009 Sarah Anderson,104,0.2,20,0.0,118,0.2
03M009,P.S. 009 Sarah Anderson,103,0.2,15,0.0,131,0.2
03M054,J.H.S. 054 Booker T. Washington,99,0.1,19,0.0,211,0.3
03M054,J.H.S. 054 Booker T. Washington,99,0.1,10,0.0,170,0.2
03M054,J.H.S. 054 Booker T. Washington,109,0.1,14,0.0,154,0.2
